Time resolution is 1 ps

[DEBUG] Time: 96485000 | Reading H Addr: 50
[DEBUG] Time: 96585000 | Reading H Addr: 60
[DEBUG] Time: 96685000 | Reading H Addr: 70
[DEBUG] Time: 96785000 | Reading H Addr: 80
[DEBUG] Time: 96885000 | Reading H Addr: 90
[DEBUG] Time: 96985000 | Reading H Addr: 100
[DEBUG] Time: 97085000 | Reading H Addr: 110
[DEBUG] Time: 97185000 | Reading H Addr: 120
[DEBUG] Time: 97285000 | Reading H Addr: 130
[DEBUG] Time: 97505000 | Reading H Addr: 10
[DEBUG] Time: 97605000 | Reading H Addr: 20
[DEBUG] Time: 97705000 | Reading H Addr: 30
[DEBUG] Time: 97805000 | Reading H Addr: 40
[DEBUG] Time: 97905000 | Reading H Addr: 50
[DEBUG] Time: 98005000 | Reading H Addr: 60
[DEBUG] Time: 98105000 | Reading H Addr: 70
[DEBUG] Time: 98205000 | Reading H Addr: 80
[DEBUG] Time: 98305000 | Reading H Addr: 90
[DEBUG] Time: 98405000 | Reading H Addr: 100
[DEBUG] Time: 98505000 | Reading H Addr: 110
[DEBUG] Time: 98605000 | Reading H Addr: 120
[DEBUG] Time: 98705000 | Reading H Addr: 130
[DEBUG] Time: 98925000 | Reading H Addr: 10
[DEBUG] Time: 99025000 | Reading H Addr: 20
[DEBUG] Time: 99125000 | Reading H Addr: 30
[DEBUG] Time: 99225000 | Reading H Addr: 40
[DEBUG] Time: 99325000 | Reading H Addr: 50
[DEBUG] Time: 99425000 | Reading H Addr: 60
[DEBUG] Time: 99525000 | Reading H Addr: 70
[DEBUG] Time: 99625000 | Reading H Addr: 80
[DEBUG] Time: 99725000 | Reading H Addr: 90
[DEBUG] Time: 99825000 | Reading H Addr: 100
[DEBUG] Time: 99925000 | Reading H Addr: 110
[DEBUG] Time: 100025000 | Reading H Addr: 120
[DEBUG] Time: 100125000 | Reading H Addr: 130
[DEBUG] Time: 100345000 | Reading H Addr: 10
[DEBUG] Time: 100445000 | Reading H Addr: 20
[DEBUG] Time: 100545000 | Reading H Addr: 30
[DEBUG] Time: 100645000 | Reading H Addr: 40
[DEBUG] Time: 100745000 | Reading H Addr: 50
[DEBUG] Time: 100845000 | Reading H Addr: 60
[DEBUG] Time: 100945000 | Reading H Addr: 70
[DEBUG] Time: 101045000 | Reading H Addr: 80
[DEBUG] Time: 101145000 | Reading H Addr: 90
[DEBUG] Time: 101245000 | Reading H Addr: 100
[DEBUG] Time: 101345000 | Reading H Addr: 110
[DEBUG] Time: 101445000 | Reading H Addr: 120
[DEBUG] Time: 101545000 | Reading H Addr: 130
[DEBUG] Time: 101765000 | Reading H Addr: 10
[DEBUG] Time: 101865000 | Reading H Addr: 20
[DEBUG] Time: 101965000 | Reading H Addr: 30
[DEBUG] Time: 102065000 | Reading H Addr: 40
[DEBUG] Time: 102165000 | Reading H Addr: 50
[DEBUG] Time: 102265000 | Reading H Addr: 60
[DEBUG] Time: 102365000 | Reading H Addr: 70
[DEBUG] Time: 102465000 | Reading H Addr: 80
[DEBUG] Time: 102565000 | Reading H Addr: 90
[DEBUG] Time: 102665000 | Reading H Addr: 100
[DEBUG] Time: 102765000 | Reading H Addr: 110
[DEBUG] Time: 102865000 | Reading H Addr: 120
[DEBUG] Time: 102965000 | Reading H Addr: 130
[DEBUG] Time: 103185000 | Reading H Addr: 10
[DEBUG] Time: 103285000 | Reading H Addr: 20
[DEBUG] Time: 103385000 | Reading H Addr: 30
[DEBUG] Time: 103485000 | Reading H Addr: 40
[DEBUG] Time: 103585000 | Reading H Addr: 50
[DEBUG] Time: 103685000 | Reading H Addr: 60
[DEBUG] Time: 103785000 | Reading H Addr: 70
[DEBUG] Time: 103885000 | Reading H Addr: 80
[DEBUG] Time: 103985000 | Reading H Addr: 90
[DEBUG] Time: 104085000 | Reading H Addr: 100
[DEBUG] Time: 104185000 | Reading H Addr: 110
[DEBUG] Time: 104285000 | Reading H Addr: 120
[DEBUG] Time: 104385000 | Reading H Addr: 130
[DEBUG] Time: 104605000 | Reading H Addr: 10
[DEBUG] Time: 104705000 | Reading H Addr: 20
[DEBUG] Time: 104805000 | Reading H Addr: 30
[DEBUG] Time: 104905000 | Reading H Addr: 40
[DEBUG] Time: 105005000 | Reading H Addr: 50
[DEBUG] Time: 105105000 | Reading H Addr: 60
[DEBUG] Time: 105205000 | Reading H Addr: 70
[DEBUG] Time: 105305000 | Reading H Addr: 80
[DEBUG] Time: 105405000 | Reading H Addr: 90
[DEBUG] Time: 105505000 | Reading H Addr: 100
[DEBUG] Time: 105605000 | Reading H Addr: 110
[DEBUG] Time: 105705000 | Reading H Addr: 120
[DEBUG] Time: 105805000 | Reading H Addr: 130
[DEBUG] Time: 106025000 | Reading H Addr: 10
[DEBUG] Time: 106125000 | Reading H Addr: 20
[DEBUG] Time: 106225000 | Reading H Addr: 30
[DEBUG] Time: 106325000 | Reading H Addr: 40
[DEBUG] Time: 106425000 | Reading H Addr: 50
[DEBUG] Time: 106525000 | Reading H Addr: 60
[DEBUG] Time: 106625000 | Reading H Addr: 70
[DEBUG] Time: 106725000 | Reading H Addr: 80
[DEBUG] Time: 106825000 | Reading H Addr: 90
[DEBUG] Time: 106925000 | Reading H Addr: 100
[DEBUG] Time: 107025000 | Reading H Addr: 110
[DEBUG] Time: 107125000 | Reading H Addr: 120
[DEBUG] Time: 107225000 | Reading H Addr: 130
[DEBUG] Time: 107445000 | Reading H Addr: 10
[DEBUG] Time: 107545000 | Reading H Addr: 20
[DEBUG] Time: 107645000 | Reading H Addr: 30
[DEBUG] Time: 107745000 | Reading H Addr: 40
[DEBUG] Time: 107845000 | Reading H Addr: 50
[DEBUG] Time: 107945000 | Reading H Addr: 60
[DEBUG] Time: 108045000 | Reading H Addr: 70
[DEBUG] Time: 108145000 | Reading H Addr: 80
[DEBUG] Time: 108245000 | Reading H Addr: 90
[DEBUG] Time: 108345000 | Reading H Addr: 100
[DEBUG] Time: 108445000 | Reading H Addr: 110
[DEBUG] Time: 108545000 | Reading H Addr: 120
[DEBUG] Time: 108645000 | Reading H Addr: 130
[DEBUG] Time: 108865000 | Reading H Addr: 10
[DEBUG] Time: 108965000 | Reading H Addr: 20
[DEBUG] Time: 109065000 | Reading H Addr: 30
[DEBUG] Time: 109165000 | Reading H Addr: 40
[DEBUG] Time: 109265000 | Reading H Addr: 50
[DEBUG] Time: 109365000 | Reading H Addr: 60
[DEBUG] Time: 109465000 | Reading H Addr: 70
[DEBUG] Time: 109565000 | Reading H Addr: 80
[DEBUG] Time: 109665000 | Reading H Addr: 90
[DEBUG] Time: 109765000 | Reading H Addr: 100
[DEBUG] Time: 109865000 | Reading H Addr: 110
[DEBUG] Time: 109965000 | Reading H Addr: 120
[DEBUG] Time: 110065000 | Reading H Addr: 130
[DEBUG] Time: 110285000 | Reading H Addr: 10
[DEBUG] Time: 110385000 | Reading H Addr: 20
[DEBUG] Time: 110485000 | Reading H Addr: 30
[DEBUG] Time: 110585000 | Reading H Addr: 40
[DEBUG] Time: 110685000 | Reading H Addr: 50
[DEBUG] Time: 110785000 | Reading H Addr: 60
[DEBUG] Time: 110885000 | Reading H Addr: 70
[DEBUG] Time: 110985000 | Reading H Addr: 80
[DEBUG] Time: 111085000 | Reading H Addr: 90
[DEBUG] Time: 111185000 | Reading H Addr: 100
[DEBUG] Time: 111285000 | Reading H Addr: 110
[DEBUG] Time: 111385000 | Reading H Addr: 120
[DEBUG] Time: 111485000 | Reading H Addr: 130
[DEBUG] Time: 111705000 | Reading H Addr: 10
[DEBUG] Time: 111805000 | Reading H Addr: 20
[DEBUG] Time: 111905000 | Reading H Addr: 30
[DEBUG] Time: 112005000 | Reading H Addr: 40
[DEBUG] Time: 112105000 | Reading H Addr: 50
[DEBUG] Time: 112205000 | Reading H Addr: 60
[DEBUG] Time: 112305000 | Reading H Addr: 70
[DEBUG] Time: 112405000 | Reading H Addr: 80
[DEBUG] Time: 112505000 | Reading H Addr: 90
[DEBUG] Time: 112605000 | Reading H Addr: 100
[DEBUG] Time: 112705000 | Reading H Addr: 110
[DEBUG] Time: 112805000 | Reading H Addr: 120
[DEBUG] Time: 112905000 | Reading H Addr: 130
[DEBUG] Time: 113125000 | Reading H Addr: 10
[DEBUG] Time: 113225000 | Reading H Addr: 20
[DEBUG] Time: 113325000 | Reading H Addr: 30
[DEBUG] Time: 113425000 | Reading H Addr: 40
[DEBUG] Time: 113525000 | Reading H Addr: 50
[DEBUG] Time: 113625000 | Reading H Addr: 60
[DEBUG] Time: 113725000 | Reading H Addr: 70
[DEBUG] Time: 113825000 | Reading H Addr: 80
[DEBUG] Time: 113925000 | Reading H Addr: 90
[DEBUG] Time: 114025000 | Reading H Addr: 100
[DEBUG] Time: 114125000 | Reading H Addr: 110
[DEBUG] Time: 114225000 | Reading H Addr: 120
[DEBUG] Time: 114325000 | Reading H Addr: 130
[DEBUG] Time: 114545000 | Reading H Addr: 10
[DEBUG] Time: 114645000 | Reading H Addr: 20
[DEBUG] Time: 114745000 | Reading H Addr: 30
[DEBUG] Time: 114845000 | Reading H Addr: 40
[DEBUG] Time: 114945000 | Reading H Addr: 50
[DEBUG] Time: 115045000 | Reading H Addr: 60
[DEBUG] Time: 115145000 | Reading H Addr: 70
[DEBUG] Time: 115245000 | Reading H Addr: 80
[DEBUG] Time: 115345000 | Reading H Addr: 90
[DEBUG] Time: 115445000 | Reading H Addr: 100
[DEBUG] Time: 115545000 | Reading H Addr: 110
[DEBUG] Time: 115645000 | Reading H Addr: 120
[DEBUG] Time: 115745000 | Reading H Addr: 130
[DEBUG] Time: 115965000 | Reading H Addr: 10
[DEBUG] Time: 116065000 | Reading H Addr: 20
[DEBUG] Time: 116165000 | Reading H Addr: 30
[DEBUG] Time: 116265000 | Reading H Addr: 40
[DEBUG] Time: 116365000 | Reading H Addr: 50
[DEBUG] Time: 116465000 | Reading H Addr: 60
[DEBUG] Time: 116565000 | Reading H Addr: 70
[DEBUG] Time: 116665000 | Reading H Addr: 80
[DEBUG] Time: 116765000 | Reading H Addr: 90
[DEBUG] Time: 116865000 | Reading H Addr: 100
[DEBUG] Time: 116965000 | Reading H Addr: 110
[DEBUG] Time: 117065000 | Reading H Addr: 120
[DEBUG] Time: 117165000 | Reading H Addr: 130
[DEBUG] Time: 117385000 | Reading H Addr: 10
[DEBUG] Time: 117485000 | Reading H Addr: 20
[DEBUG] Time: 117585000 | Reading H Addr: 30
[DEBUG] Time: 117685000 | Reading H Addr: 40
[DEBUG] Time: 117785000 | Reading H Addr: 50
[DEBUG] Time: 117885000 | Reading H Addr: 60
[DEBUG] Time: 117985000 | Reading H Addr: 70
[DEBUG] Time: 118085000 | Reading H Addr: 80
[DEBUG] Time: 118185000 | Reading H Addr: 90
[DEBUG] Time: 118285000 | Reading H Addr: 100
[DEBUG] Time: 118385000 | Reading H Addr: 110
[DEBUG] Time: 118485000 | Reading H Addr: 120
[DEBUG] Time: 118585000 | Reading H Addr: 130
[DEBUG] Time: 118805000 | Reading H Addr: 10
[DEBUG] Time: 118905000 | Reading H Addr: 20
[DEBUG] Time: 119005000 | Reading H Addr: 30
[DEBUG] Time: 119105000 | Reading H Addr: 40
[DEBUG] Time: 119205000 | Reading H Addr: 50
[DEBUG] Time: 119305000 | Reading H Addr: 60
[DEBUG] Time: 119405000 | Reading H Addr: 70
[DEBUG] Time: 119505000 | Reading H Addr: 80
[DEBUG] Time: 119605000 | Reading H Addr: 90
[DEBUG] Time: 119705000 | Reading H Addr: 100
[DEBUG] Time: 119805000 | Reading H Addr: 110
[DEBUG] Time: 119905000 | Reading H Addr: 120
[DEBUG] Time: 120005000 | Reading H Addr: 130
[DEBUG] Time: 120225000 | Reading H Addr: 10
[DEBUG] Time: 120325000 | Reading H Addr: 20
[DEBUG] Time: 120425000 | Reading H Addr: 30
[DEBUG] Time: 120525000 | Reading H Addr: 40
[DEBUG] Time: 120625000 | Reading H Addr: 50
[DEBUG] Time: 120725000 | Reading H Addr: 60
[DEBUG] Time: 120825000 | Reading H Addr: 70
[DEBUG] Time: 120925000 | Reading H Addr: 80
[DEBUG] Time: 121025000 | Reading H Addr: 90
[DEBUG] Time: 121125000 | Reading H Addr: 100
[DEBUG] Time: 121225000 | Reading H Addr: 110
[DEBUG] Time: 121325000 | Reading H Addr: 120
[DEBUG] Time: 121425000 | Reading H Addr: 130
[DEBUG] Time: 121645000 | Reading H Addr: 10
[DEBUG] Time: 121745000 | Reading H Addr: 20
[DEBUG] Time: 121845000 | Reading H Addr: 30
[DEBUG] Time: 121945000 | Reading H Addr: 40
[DEBUG] Time: 122045000 | Reading H Addr: 50
[DEBUG] Time: 122145000 | Reading H Addr: 60
[DEBUG] Time: 122245000 | Reading H Addr: 70
[DEBUG] Time: 122345000 | Reading H Addr: 80
[DEBUG] Time: 122445000 | Reading H Addr: 90
[DEBUG] Time: 122545000 | Reading H Addr: 100
[DEBUG] Time: 122645000 | Reading H Addr: 110
[DEBUG] Time: 122745000 | Reading H Addr: 120
[DEBUG] Time: 122845000 | Reading H Addr: 130
[DEBUG] Time: 122945000 | Reading H Addr: 210
[DEBUG] Time: 122955000 | Reading H Addr: 210
[DEBUG] Time: 123065000 | Reading H Addr: 10
[DEBUG] Time: 123165000 | Reading H Addr: 20
[DEBUG] Time: 123265000 | Reading H Addr: 30
[DEBUG] Time: 123365000 | Reading H Addr: 40
[DEBUG] Time: 123465000 | Reading H Addr: 50
[DEBUG] Time: 123565000 | Reading H Addr: 60
[DEBUG] Time: 123665000 | Reading H Addr: 70
[DEBUG] Time: 123765000 | Reading H Addr: 80
[DEBUG] Time: 123865000 | Reading H Addr: 90
[DEBUG] Time: 123965000 | Reading H Addr: 100
[DEBUG] Time: 124065000 | Reading H Addr: 110
[DEBUG] Time: 124165000 | Reading H Addr: 120
[DEBUG] Time: 124265000 | Reading H Addr: 130
[DEBUG] Time: 124485000 | Reading H Addr: 10
[DEBUG] Time: 124585000 | Reading H Addr: 20
[DEBUG] Time: 124685000 | Reading H Addr: 30
[DEBUG] Time: 124785000 | Reading H Addr: 40
[DEBUG] Time: 124885000 | Reading H Addr: 50
[DEBUG] Time: 124985000 | Reading H Addr: 60
[DEBUG] Time: 125085000 | Reading H Addr: 70
[DEBUG] Time: 125185000 | Reading H Addr: 80
[DEBUG] Time: 125285000 | Reading H Addr: 90
[DEBUG] Time: 125385000 | Reading H Addr: 100
[DEBUG] Time: 125485000 | Reading H Addr: 110
[DEBUG] Time: 125585000 | Reading H Addr: 120
[DEBUG] Time: 125685000 | Reading H Addr: 130
[DEBUG] Time: 125905000 | Reading H Addr: 10
[DEBUG] Time: 126005000 | Reading H Addr: 20
[DEBUG] Time: 126105000 | Reading H Addr: 30
[DEBUG] Time: 126205000 | Reading H Addr: 40
[DEBUG] Time: 126305000 | Reading H Addr: 50
[DEBUG] Time: 126405000 | Reading H Addr: 60
[DEBUG] Time: 126505000 | Reading H Addr: 70
[DEBUG] Time: 126605000 | Reading H Addr: 80
[DEBUG] Time: 126705000 | Reading H Addr: 90
[DEBUG] Time: 126805000 | Reading H Addr: 100
[DEBUG] Time: 126905000 | Reading H Addr: 110
[DEBUG] Time: 127005000 | Reading H Addr: 120
[DEBUG] Time: 127105000 | Reading H Addr: 130
[DEBUG] Time: 127325000 | Reading H Addr: 10
[DEBUG] Time: 127425000 | Reading H Addr: 20
[DEBUG] Time: 127525000 | Reading H Addr: 30
[DEBUG] Time: 127625000 | Reading H Addr: 40
[DEBUG] Time: 127725000 | Reading H Addr: 50
[DEBUG] Time: 127825000 | Reading H Addr: 60
[DEBUG] Time: 127925000 | Reading H Addr: 70
[DEBUG] Time: 128025000 | Reading H Addr: 80
[DEBUG] Time: 128125000 | Reading H Addr: 90
[DEBUG] Time: 128225000 | Reading H Addr: 100
[DEBUG] Time: 128325000 | Reading H Addr: 110
[DEBUG] Time: 128425000 | Reading H Addr: 120
[DEBUG] Time: 128525000 | Reading H Addr: 130
[DEBUG] Time: 128745000 | Reading H Addr: 10
[DEBUG] Time: 128845000 | Reading H Addr: 20
[DEBUG] Time: 128945000 | Reading H Addr: 30
[DEBUG] Time: 129045000 | Reading H Addr: 40
[DEBUG] Time: 129145000 | Reading H Addr: 50
[DEBUG] Time: 129245000 | Reading H Addr: 60
[DEBUG] Time: 129345000 | Reading H Addr: 70
[DEBUG] Time: 129445000 | Reading H Addr: 80
[DEBUG] Time: 129545000 | Reading H Addr: 90
[DEBUG] Time: 129645000 | Reading H Addr: 100
[DEBUG] Time: 129745000 | Reading H Addr: 110
[DEBUG] Time: 129845000 | Reading H Addr: 120
[DEBUG] Time: 129945000 | Reading H Addr: 130
[DEBUG] Time: 130165000 | Reading H Addr: 10
[DEBUG] Time: 130265000 | Reading H Addr: 20
[DEBUG] Time: 130365000 | Reading H Addr: 30
[DEBUG] Time: 130465000 | Reading H Addr: 40
[DEBUG] Time: 130565000 | Reading H Addr: 50
[DEBUG] Time: 130665000 | Reading H Addr: 60
[DEBUG] Time: 130765000 | Reading H Addr: 70
[DEBUG] Time: 130865000 | Reading H Addr: 80
[DEBUG] Time: 130965000 | Reading H Addr: 90
[DEBUG] Time: 131065000 | Reading H Addr: 100
[DEBUG] Time: 131165000 | Reading H Addr: 110
[DEBUG] Time: 131265000 | Reading H Addr: 120
[DEBUG] Time: 131365000 | Reading H Addr: 130
[DEBUG] Time: 131585000 | Reading H Addr: 10
[DEBUG] Time: 131685000 | Reading H Addr: 20
[DEBUG] Time: 131785000 | Reading H Addr: 30
[DEBUG] Time: 131885000 | Reading H Addr: 40
[DEBUG] Time: 131985000 | Reading H Addr: 50
[DEBUG] Time: 132085000 | Reading H Addr: 60
[DEBUG] Time: 132185000 | Reading H Addr: 70
[DEBUG] Time: 132285000 | Reading H Addr: 80
[DEBUG] Time: 132385000 | Reading H Addr: 90
[DEBUG] Time: 132485000 | Reading H Addr: 100
[DEBUG] Time: 132585000 | Reading H Addr: 110
[DEBUG] Time: 132685000 | Reading H Addr: 120
[DEBUG] Time: 132785000 | Reading H Addr: 130
[DEBUG] Time: 133005000 | Reading H Addr: 10
[DEBUG] Time: 133105000 | Reading H Addr: 20
[DEBUG] Time: 133205000 | Reading H Addr: 30
[DEBUG] Time: 133305000 | Reading H Addr: 40
[DEBUG] Time: 133405000 | Reading H Addr: 50
[DEBUG] Time: 133505000 | Reading H Addr: 60
[DEBUG] Time: 133605000 | Reading H Addr: 70
[DEBUG] Time: 133705000 | Reading H Addr: 80
[DEBUG] Time: 133805000 | Reading H Addr: 90
[DEBUG] Time: 133905000 | Reading H Addr: 100
[DEBUG] Time: 134005000 | Reading H Addr: 110
[DEBUG] Time: 134105000 | Reading H Addr: 120
[DEBUG] Time: 134205000 | Reading H Addr: 130
[DEBUG] Time: 134425000 | Reading H Addr: 10
[DEBUG] Time: 134525000 | Reading H Addr: 20
[DEBUG] Time: 134625000 | Reading H Addr: 30
[DEBUG] Time: 134725000 | Reading H Addr: 40
[DEBUG] Time: 134825000 | Reading H Addr: 50
[DEBUG] Time: 134925000 | Reading H Addr: 60
[DEBUG] Time: 135025000 | Reading H Addr: 70
[DEBUG] Time: 135125000 | Reading H Addr: 80
[DEBUG] Time: 135225000 | Reading H Addr: 90
[DEBUG] Time: 135325000 | Reading H Addr: 100
[DEBUG] Time: 135425000 | Reading H Addr: 110
[DEBUG] Time: 135525000 | Reading H Addr: 120
[DEBUG] Time: 135625000 | Reading H Addr: 130
[DEBUG] Time: 135845000 | Reading H Addr: 10
[DEBUG] Time: 135945000 | Reading H Addr: 20
[DEBUG] Time: 136045000 | Reading H Addr: 30
[DEBUG] Time: 136145000 | Reading H Addr: 40
[DEBUG] Time: 136245000 | Reading H Addr: 50
[DEBUG] Time: 136345000 | Reading H Addr: 60
[DEBUG] Time: 136445000 | Reading H Addr: 70
[DEBUG] Time: 136545000 | Reading H Addr: 80
[DEBUG] Time: 136645000 | Reading H Addr: 90
[DEBUG] Time: 136745000 | Reading H Addr: 100
[DEBUG] Time: 136845000 | Reading H Addr: 110
[DEBUG] Time: 136945000 | Reading H Addr: 120
[DEBUG] Time: 137045000 | Reading H Addr: 130
[DEBUG] Time: 137265000 | Reading H Addr: 10
[DEBUG] Time: 137365000 | Reading H Addr: 20
[DEBUG] Time: 137465000 | Reading H Addr: 30
[DEBUG] Time: 137565000 | Reading H Addr: 40
[DEBUG] Time: 137665000 | Reading H Addr: 50
[DEBUG] Time: 137765000 | Reading H Addr: 60
[DEBUG] Time: 137865000 | Reading H Addr: 70
[DEBUG] Time: 137965000 | Reading H Addr: 80
[DEBUG] Time: 138065000 | Reading H Addr: 90
[DEBUG] Time: 138165000 | Reading H Addr: 100
[DEBUG] Time: 138265000 | Reading H Addr: 110
[DEBUG] Time: 138365000 | Reading H Addr: 120
[DEBUG] Time: 138465000 | Reading H Addr: 130
[DEBUG] Time: 138685000 | Reading H Addr: 10
[DEBUG] Time: 138785000 | Reading H Addr: 20
[DEBUG] Time: 138885000 | Reading H Addr: 30
[DEBUG] Time: 138985000 | Reading H Addr: 40
[DEBUG] Time: 139085000 | Reading H Addr: 50
[DEBUG] Time: 139185000 | Reading H Addr: 60
[DEBUG] Time: 139285000 | Reading H Addr: 70
[DEBUG] Time: 139385000 | Reading H Addr: 80
[DEBUG] Time: 139485000 | Reading H Addr: 90
[DEBUG] Time: 139585000 | Reading H Addr: 100
[DEBUG] Time: 139685000 | Reading H Addr: 110
[DEBUG] Time: 139785000 | Reading H Addr: 120
[DEBUG] Time: 139885000 | Reading H Addr: 130
[DEBUG] Time: 140105000 | Reading H Addr: 10
[DEBUG] Time: 140205000 | Reading H Addr: 20
[DEBUG] Time: 140305000 | Reading H Addr: 30
[DEBUG] Time: 140405000 | Reading H Addr: 40
[DEBUG] Time: 140505000 | Reading H Addr: 50
[DEBUG] Time: 140605000 | Reading H Addr: 60
[DEBUG] Time: 140705000 | Reading H Addr: 70
[DEBUG] Time: 140805000 | Reading H Addr: 80
[DEBUG] Time: 140905000 | Reading H Addr: 90
[DEBUG] Time: 141005000 | Reading H Addr: 100
[DEBUG] Time: 141105000 | Reading H Addr: 110
[DEBUG] Time: 141205000 | Reading H Addr: 120
[DEBUG] Time: 141305000 | Reading H Addr: 130
[DEBUG] Time: 141525000 | Reading H Addr: 10
[DEBUG] Time: 141625000 | Reading H Addr: 20
[DEBUG] Time: 141725000 | Reading H Addr: 30
[DEBUG] Time: 141825000 | Reading H Addr: 40
[DEBUG] Time: 141925000 | Reading H Addr: 50
[DEBUG] Time: 142025000 | Reading H Addr: 60
[DEBUG] Time: 142125000 | Reading H Addr: 70
[DEBUG] Time: 142225000 | Reading H Addr: 80
[DEBUG] Time: 142325000 | Reading H Addr: 90
[DEBUG] Time: 142425000 | Reading H Addr: 100
[DEBUG] Time: 142525000 | Reading H Addr: 110
[DEBUG] Time: 142625000 | Reading H Addr: 120
[DEBUG] Time: 142725000 | Reading H Addr: 130
[DEBUG] Time: 142945000 | Reading H Addr: 10
[DEBUG] Time: 143045000 | Reading H Addr: 20
[DEBUG] Time: 143145000 | Reading H Addr: 30
[DEBUG] Time: 143245000 | Reading H Addr: 40
[DEBUG] Time: 143345000 | Reading H Addr: 50
[DEBUG] Time: 143445000 | Reading H Addr: 60
[DEBUG] Time: 143545000 | Reading H Addr: 70
[DEBUG] Time: 143645000 | Reading H Addr: 80
[DEBUG] Time: 143745000 | Reading H Addr: 90
[DEBUG] Time: 143845000 | Reading H Addr: 100
[DEBUG] Time: 143945000 | Reading H Addr: 110
[DEBUG] Time: 144045000 | Reading H Addr: 120
[DEBUG] Time: 144145000 | Reading H Addr: 130
Total Encrypt Clock Cycles:      25607
[DEBUG] Time: 268815000 | SHAKE DIN : 40000200
[DEBUG] Time: 268825000 | SHAKE DIN : 00000440
[DEBUG] Time: 268845000 | SHAKE DIN : 01000000
[DEBUG] Time: 268865000 | SHAKE DIN : 02000000
[DEBUG] Time: 268885000 | SHAKE DIN : 03000000
[DEBUG] Time: 268905000 | SHAKE DIN : 07000000
[DEBUG] Time: 268925000 | SHAKE DIN : 9ef8cfd5
[DEBUG] Time: 268945000 | SHAKE DIN : 4619ff97
[DEBUG] Time: 268965000 | SHAKE DIN : c0d307c0
[DEBUG] Time: 268985000 | SHAKE DIN : 88ee20d9
[DEBUG] Time: 269005000 | SHAKE DIN : 675b5f23
[DEBUG] Time: 269025000 | SHAKE DIN : ff34af74
[DEBUG] Time: 269045000 | SHAKE DIN : c0180604
[DEBUG] Time: 269065000 | SHAKE DIN : 5daf2a07
[DEBUG] Time: 269085000 | SHAKE DIN : fe023e2a
[DEBUG] Time: 269105000 | SHAKE DIN : f41d927a
[DEBUG] Time: 269125000 | SHAKE DIN : 873d5c91
[DEBUG] Time: 269145000 | SHAKE DIN : addf48c3
[DEBUG] Time: 269165000 | SHAKE DIN : 6e12abcb
[DEBUG] Time: 269185000 | SHAKE DIN : b58e3a44
[DEBUG] Time: 269205000 | SHAKE DIN : 92edafd3
[DEBUG] Time: 269225000 | SHAKE DIN : 5c6668cb
[DEBUG] Time: 269245000 | SHAKE DIN : e07227a5
[DEBUG] Time: 269265000 | SHAKE DIN : 13f909fa
[DEBUG] Time: 269285000 | SHAKE DIN : 472a1ac1
[DEBUG] Time: 269305000 | SHAKE DIN : 473d72d5
[DEBUG] Time: 269325000 | SHAKE DIN : 751d9275
[DEBUG] Time: 269345000 | SHAKE DIN : 41e2328a
[DEBUG] Time: 269365000 | SHAKE DIN : 9de87110
[DEBUG] Time: 269385000 | SHAKE DIN : 73b69c45
[DEBUG] Time: 269405000 | SHAKE DIN : df7ee6ae
[DEBUG] Time: 269425000 | SHAKE DIN : 7ccd1a7c
[DEBUG] Time: 269445000 | SHAKE DIN : 72487721
[DEBUG] Time: 269465000 | SHAKE DIN : 6dd3044b
[DEBUG] Time: 269485000 | SHAKE DIN : 27219fda
[DEBUG] Time: 269505000 | SHAKE DIN : 9a83ac7c
[DEBUG] Time: 270025000 | SHAKE DIN : 00000440
[DEBUG] Time: 270045000 | SHAKE DIN : d89356aa
[DEBUG] Time: 270065000 | SHAKE DIN : df41760e
[DEBUG] Time: 270085000 | SHAKE DIN : 0585ac9e
[DEBUG] Time: 270105000 | SHAKE DIN : 58cebced
[DEBUG] Time: 270125000 | SHAKE DIN : ff919e98
[DEBUG] Time: 270145000 | SHAKE DIN : 29e6800f
[DEBUG] Time: 270165000 | SHAKE DIN : 771af4a7
[DEBUG] Time: 270185000 | SHAKE DIN : 8d0c771e
[DEBUG] Time: 270205000 | SHAKE DIN : 92c1c4e1
[DEBUG] Time: 270225000 | SHAKE DIN : beab9cb4
[DEBUG] Time: 270245000 | SHAKE DIN : 7a46e92e
[DEBUG] Time: 270265000 | SHAKE DIN : 33294c51
[DEBUG] Time: 270285000 | SHAKE DIN : 5a86609b
[DEBUG] Time: 270305000 | SHAKE DIN : 2c42e6c6
[DEBUG] Time: 270325000 | SHAKE DIN : e35f69c8
[DEBUG] Time: 270345000 | SHAKE DIN : b3cfd5aa
[DEBUG] Time: 270365000 | SHAKE DIN : 0584a00e
[DEBUG] Time: 270385000 | SHAKE DIN : 17a0cd81
[DEBUG] Time: 270405000 | SHAKE DIN : d6ffb00b
[DEBUG] Time: 270425000 | SHAKE DIN : e6f72065
[DEBUG] Time: 270445000 | SHAKE DIN : fb3ff233
[DEBUG] Time: 270465000 | SHAKE DIN : 27778d33
[DEBUG] Time: 270485000 | SHAKE DIN : aa530699
[DEBUG] Time: 270505000 | SHAKE DIN : 2af85d5e
[DEBUG] Time: 270525000 | SHAKE DIN : 6cea1152
[DEBUG] Time: 270545000 | SHAKE DIN : e23a5ca4
[DEBUG] Time: 270565000 | SHAKE DIN : ccc766ee
[DEBUG] Time: 270585000 | SHAKE DIN : 26a9ac84
